"Date","Price","Open","High","Low","Vol.","Change %"
"08/19/2009","5,231.98","5,210.47","5,253.71","5,158.60","","-0.36%"
"08/18/2009","5,250.74","5,218.09","5,250.74","5,200.47","","0.94%"
"08/17/2009","5,201.61","5,296.33","5,296.33","5,173.84","","-2.02%"
"08/14/2009","5,309.11","5,402.99","5,444.13","5,289.78","","-1.70%"
"08/13/2009","5,401.11","5,357.77","5,455.27","5,357.77","","0.95%"
"08/12/2009","5,350.09","5,283.41","5,367.63","5,252.15","","1.22%"
"08/11/2009","5,285.81","5,423.16","5,455.18","5,272.36","","-2.44%"
"08/10/2009","5,418.12","5,451.79","5,452.20","5,390.70","","-0.75%"
"08/07/2009","5,458.96","5,366.38","5,480.93","5,312.78","","1.66%"
"08/06/2009","5,369.98","5,389.58","5,422.02","5,340.36","","0.32%"
"08/05/2009","5,353.01","5,406.38","5,451.77","5,333.52","","-1.18%"
"08/04/2009","5,417.02","5,418.83","5,427.57","5,360.44","","-0.18%"
"08/03/2009","5,426.85","5,330.87","5,463.32","5,309.35","","1.78%"
"07/31/2009","5,332.14","5,349.14","5,383.02","5,303.69","","-0.53%"
"07/30/2009","5,360.66","5,293.55","5,396.95","5,251.50","","1.71%"
"07/29/2009","5,270.32","5,168.89","5,307.82","5,159.25","","1.85%"
"07/28/2009","5,174.74","5,261.90","5,304.05","5,174.09","","-1.46%"
"07/27/2009","5,251.55","5,269.15","5,309.62","5,216.49","","0.42%"
"07/24/2009","5,229.36","5,233.85","5,301.91","5,202.02","","-0.34%"
"07/23/2009","5,247.28","5,129.22","5,258.84","5,101.26","","2.45%"
"07/22/2009","5,121.56","5,098.84","5,137.51","5,050.40","","0.54%"
"07/21/2009","5,093.97","5,041.19","5,141.36","5,027.30","","1.27%"
"07/20/2009","5,030.15","5,014.50","5,063.60","5,007.95","","1.04%"
"07/17/2009","4,978.40","4,980.01","5,017.60","4,960.65","","0.43%"
"07/16/2009","4,957.19","4,920.77","4,998.68","4,904.24","","0.58%"
"07/15/2009","4,928.44","4,799.25","4,928.45","4,798.69","","3.07%"
"07/14/2009","4,781.69","4,734.20","4,802.98","4,705.91","","1.26%"
"07/13/2009","4,722.34","4,564.94","4,722.34","4,524.01","","3.19%"
"07/10/2009","4,576.31","4,613.12","4,644.55","4,570.05","","-1.16%"
"07/09/2009","4,630.07","4,600.17","4,669.92","4,596.32","","1.26%"
"07/08/2009","4,572.65","4,594.87","4,630.62","4,558.00","","-0.56%"
"07/07/2009","4,598.19","4,663.37","4,703.30","4,590.69","","-1.15%"
"07/06/2009","4,651.82","4,669.66","4,686.90","4,611.21","","-1.20%"
"07/03/2009","4,708.21","4,738.00","4,748.32","4,685.27","","-0.22%"
"07/02/2009","4,718.49","4,891.00","4,891.00","4,718.49","","-3.81%"
"07/01/2009","4,905.44","4,820.61","4,930.35","4,818.91","","2.01%"
"06/30/2009","4,808.64","4,897.46","4,905.64","4,790.17","","-1.56%"
"06/29/2009","4,885.09","4,768.11","4,901.36","4,762.61","","2.27%"
"06/26/2009","4,776.47","4,818.19","4,866.80","4,753.93","","-0.50%"
"06/25/2009","4,800.56","4,838.04","4,838.04","4,720.24","","-0.73%"
"06/24/2009","4,836.01","4,728.78","4,840.35","4,698.19","","2.74%"
"06/23/2009","4,707.15","4,680.34","4,752.86","4,669.80","","0.29%"
"06/22/2009","4,693.40","4,837.28","4,846.09","4,693.34","","-3.02%"
"06/19/2009","4,839.46","4,844.82","4,878.82","4,816.12","","0.04%"
"06/18/2009","4,837.48","4,810.35","4,858.67","4,768.94","","0.78%"
"06/17/2009","4,799.98","4,883.06","4,886.65","4,761.20","","-1.86%"
"06/16/2009","4,890.72","4,899.81","4,933.79","4,870.20","","0.02%"
"06/15/2009","4,889.94","5,051.35","5,051.35","4,886.40","","-3.54%"
"06/12/2009","5,069.24","5,098.01","5,108.77","5,044.33","","-0.74%"
"06/11/2009","5,107.26","5,039.97","5,120.87","5,038.03","","1.11%"
"06/10/2009","5,051.18","5,047.53","5,133.40","5,034.81","","1.07%"
"06/09/2009","4,997.86","5,018.41","5,064.36","4,982.12","","-0.14%"
"06/08/2009","5,004.72","5,060.72","5,060.72","4,969.96","","-1.42%"
"06/05/2009","5,077.03","5,092.62","5,165.27","5,047.83","","0.24%"
"06/04/2009","5,064.80","5,059.80","5,121.00","5,044.17","","0.20%"
"06/03/2009","5,054.53","5,150.02","5,158.33","5,036.54","","-1.74%"
"06/02/2009","5,144.06","5,116.38","5,177.59","5,096.00","","0.03%"
"06/01/2009","5,142.56","4,992.10","5,156.62","4,991.21","","4.08%"
"05/29/2009","4,940.82","4,964.91","5,009.60","4,927.67","","0.16%"
"05/28/2009","4,932.88","4,958.65","4,986.96","4,884.92","","-1.36%"
"05/27/2009","5,000.77","5,002.34","5,035.51","4,962.76","","0.30%"
"05/26/2009","4,985.60","4,891.29","4,994.05","4,802.80","","1.37%"
"05/25/2009","4,918.45","4,936.04","4,942.14","4,829.90","","-0.01%"
"05/22/2009","4,918.75","4,904.67","4,964.68","4,868.56","","0.37%"
"05/21/2009","4,900.67","4,997.49","4,997.49","4,874.97","","-2.74%"
"05/20/2009","5,038.94","4,954.35","5,060.76","4,949.85","","1.60%"
"05/19/2009","4,959.62","4,874.84","5,005.45","4,874.84","","2.22%"
"05/18/2009","4,851.96","4,702.81","4,858.65","4,655.53","","2.42%"
"05/15/2009","4,737.50","4,757.32","4,776.64","4,685.18","","-0.02%"
"05/14/2009","4,738.47","4,727.68","4,744.62","4,653.25","","0.23%"
"05/13/2009","4,727.61","4,864.67","4,881.25","4,714.18","","-2.61%"
